age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,target,workclass_Imputed,occupation_Imputed
43.0, Private,13.0, Married-civ-spouse, Sales, Husband, White, Male,45.0, United-States,1, Private, Sales
26.0, Private,13.0, Never-married, Sales, Own-child, White, Male,18.0, United-States,0, Private, Sales
24.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,60.0, Mexico,1, Private, Craft-repair
30.0, Private,10.0, Never-married, Sales, Not-in-family, White, Male,45.0, United-States,0, Private, Sales
39.0, Self-emp-not-inc,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,16.0, United-States,0, Self-emp-not-inc, Exec-managerial
39.0, Private,10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,35.0, Puerto-Rico,1, Private, Exec-managerial
18.0, Private,7.0, Never-married, Sales, Own-child, Black, Female,10.0, United-States,0, Private, Sales
45.0, Private,3.0, Never-married, Machine-op-inspct, Own-child, White, Female,35.0, United-States,0, Private, Machine-op-inspct
33.0, Private,9.0, Divorced, Sales, Unmarried, White, Female,40.0, United-States,0, Private, Sales
25.0, Private,9.0, Never-married, Other-service, Own-child, White, Female,6.0, United-States,0, Private, Other-service
20.0, Private,9.0, Never-married, Other-service, Own-child, White, Female,38.0, United-States,0, Private, Other-service
47.0, Private,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,40.0, United-States,0, Private, Adm-clerical
36.0, Self-emp-inc,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1, Self-emp-inc, Exec-managerial
22.0, Private,5.0, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,40.0, Philippines,0, Private, Handlers-cleaners
23.0, State-gov,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,40.0, United-States,1, State-gov, Prof-specialty
34.0, Private,11.0, Divorced, Tech-support, Unmarried, Black, Female,40.0, United-States,0, Private, Tech-support
58.0, Private,9.0, Divorced, Handlers-cleaners, Not-in-family, White, Male,40.0, United-States,0, Private, Handlers-cleaners
19.0, Private,9.0, Never-married, Other-service, Own-child, Black, Male,25.0, United-States,0, Private, Other-service
19.0, Private,9.0, Never-married, Sales, Own-child, White, Female,20.0, United-States,0, Private, Sales
34.0, Private,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,40.0, United-States,0, Private, Prof-specialty
46.0, Private,13.0, Divorced, Sales, Unmarried, White, Male,40.0, United-States,1, Private, Sales
21.0, Private,10.0, Never-married, Sales, Own-child, White, Male,45.0, United-States,0, Private, Sales
29.0, State-gov,10.0, Never-married, Other-service, Own-child, White, Female,40.0, United-States,0, State-gov, Other-service
34.0, Self-emp-not-inc,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,55.0, United-States,1, Self-emp-not-inc, Prof-specialty
29.0, Private,10.0, Never-married, Craft-repair, Own-child, Black, Female,40.0, United-States,0, Private, Craft-repair
70.0, Self-emp-not-inc,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,35.0, United-States,0, Self-emp-not-inc, Exec-managerial
30.0, Private,9.0, Married-civ-spouse, Other-service, Wife, White, Female,30.0, United-States,0, Private, Other-service
39.0, Local-gov,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,35.0, United-States,1, Local-gov, Prof-specialty
54.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,1, Private, Sales
58.0, Private,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,32.0, United-States,0, Private, Adm-clerical
63.0, Private,9.0, Widowed, Other-service, Not-in-family, White, Female,34.0, United-States,0, Private, Other-service
22.0, Private,10.0, Never-married, Craft-repair, Own-child, White, Male,36.0, United-States,0, Private, Craft-repair
25.0, Private,9.0, Married-civ-spouse, Craft-repair, Own-child, White, Male,40.0, United-States,0, Private, Craft-repair
21.0, Private,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,32.0, United-States,0, Private, Machine-op-inspct
44.0, Self-emp-not-inc,14.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,60.0, United-States,1, Self-emp-not-inc, Exec-managerial
24.0, Private,5.0, Never-married, Other-service, Not-in-family, White, Male,40.0, El-Salvador,0, Private, Other-service
40.0, Private,12.0, Married-civ-spouse, Sales, Husband, White, Male,52.0, United-States,0, Private, Sales
22.0, Private,10.0, Never-married, Other-service, Other-relative, Black, Male,20.0, United-States,0, Private, Other-service
59.0, Private,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0, Private, Craft-repair
29.0, Private,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,55.0, United-States,0, Private, Farming-fishing
39.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,60.0, United-States,0, Private, Craft-repair
32.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,40.0, India,0, Private, Prof-specialty
43.0, Private,10.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,40.0, United-States,0, Private, Machine-op-inspct
35.0, Self-emp-inc,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,1, Self-emp-inc, Prof-specialty
26.0, Private,10.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,40.0, United-States,0, Private, Machine-op-inspct
19.0, Private,7.0, Never-married, Craft-repair, Own-child, White, Female,30.0, United-States,0, Private, Craft-repair
22.0, Private,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,40.0, United-States,0, Private, Machine-op-inspct
55.0, Self-emp-not-inc,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,1, Self-emp-not-inc, Prof-specialty
23.0, Private,13.0, Never-married, Tech-support, Not-in-family, White, Male,40.0, United-States,0, Private, Tech-support
28.0, Private,6.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,40.0, United-States,0, Private, Handlers-cleaners
41.0, Private,9.0, Never-married, Other-service, Not-in-family, White, Female,40.0, United-States,0, Private, Other-service
40.0, Self-emp-inc,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,45.0, United-States,0, Self-emp-inc, Prof-specialty
45.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,45.0, United-States,0, Private, Craft-repair
33.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,1, Private, Sales
24.0, Local-gov,10.0, Never-married, Protective-serv, Own-child, White, Male,40.0, United-States,0, Local-gov, Protective-serv
21.0, Private,10.0, Never-married, Other-service, Own-child, White, Female,30.0, United-States,0, Private, Other-service
38.0, Private,10.0, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,35.0, United-States,0, Private, Handlers-cleaners
42.0, Private,9.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,40.0, United-States,0, Private, Exec-managerial
23.0, Private,11.0, Never-married, Other-service, Own-child, White, Female,15.0, United-States,0, Private, Other-service
32.0, Private,13.0, Divorced, Sales, Not-in-family, White, Male,45.0, United-States,0, Private, Sales
46.0, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,25.0, United-States,0, Self-emp-not-inc, Craft-repair
60.0, Private,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40.0, United-States,0, Private, Handlers-cleaners
67.0, Local-gov,14.0, Never-married, Exec-managerial, Other-relative, White, Female,72.0, United-States,1, Local-gov, Exec-managerial
31.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,35.0, United-States,0, Private, Prof-specialty
25.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,45.0, United-States,1, Private, Prof-specialty
23.0, Private,10.0, Never-married, Machine-op-inspct, Own-child, Black, Male,40.0, United-States,0, Private, Machine-op-inspct
39.0, Private,12.0, Separated, Craft-repair, Not-in-family, White, Male,40.0, United-States,0, Private, Craft-repair
61.0, Private,9.0, Married-civ-spouse, Other-service, Husband, White, Male,40.0, United-States,0, Private, Other-service
61.0, Private,8.0, Never-married, Craft-repair, Not-in-family, Black, Male,52.0, United-States,0, Private, Craft-repair
24.0, Private,9.0, Never-married, Handlers-cleaners, Unmarried, White, Male,40.0, United-States,0, Private, Handlers-cleaners
22.0, Private,7.0, Never-married, Transport-moving, Not-in-family, White, Male,65.0, United-States,0, Private, Transport-moving
42.0, Private,7.0, Divorced, Craft-repair, Not-in-family, White, Male,40.0, United-States,0, Private, Craft-repair
39.0, Self-emp-not-inc,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,60.0, United-States,1, Self-emp-not-inc, Prof-specialty
29.0, Private,14.0, Never-married, Prof-specialty, Not-in-family, Black, Male,42.0, United-States,0, Private, Prof-specialty
21.0, Private,10.0, Never-married, Craft-repair, Own-child, White, Female,40.0, United-States,0, Private, Craft-repair
32.0, Private,9.0, Never-married, Other-service, Not-in-family, White, Male,60.0, United-States,0, Private, Other-service
25.0, Private,14.0, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,99.0, United-States,1, Private, Farming-fishing
42.0, Federal-gov,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1, Federal-gov, Exec-managerial
40.0, Private,10.0, Divorced, Exec-managerial, Not-in-family, White, Male,40.0, United-States,0, Private, Exec-managerial
48.0, Private,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1, Private, Exec-managerial
63.0, Private,4.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,0, Private, Sales
46.0, Federal-gov,11.0, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,60.0, United-States,0, Federal-gov, Craft-repair
28.0, Private,3.0, Never-married, Craft-repair, Other-relative, White, Male,40.0, Mexico,0, Private, Craft-repair
57.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0, Private, Craft-repair
50.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0, Private, Craft-repair
42.0, Private,4.0, Married-civ-spouse, Craft-repair, Husband, Other, Male,40.0, United-States,0, Private, Craft-repair
49.0, Self-emp-not-inc,9.0, Divorced, Other-service, Unmarried, White, Female,40.0, United-States,0, Self-emp-not-inc, Other-service
54.0, Self-emp-inc,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,60.0, United-States,1, Self-emp-inc, Prof-specialty
21.0, Private,10.0, Never-married, Craft-repair, Own-child, White, Female,25.0, United-States,0, Private, Craft-repair
22.0, Private,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,50.0, United-States,0, Private, Adm-clerical
44.0, Local-gov,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,30.0, United-States,0, Local-gov, Prof-specialty
20.0, Private,10.0, Never-married, Handlers-cleaners, Own-child, White, Female,6.0, United-States,0, Private, Handlers-cleaners
30.0, Private,10.0, Divorced, Tech-support, Own-child, White, Female,40.0, United-States,0, Private, Tech-support
35.0, Private,10.0, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,40.0, United-States,0, Private, Prof-specialty
35.0, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,90.0, United-States,0, Self-emp-not-inc, Craft-repair
28.0, Private,9.0, Never-married, Other-service, Own-child, Black, Female,40.0, United-States,0, Private, Other-service
71.0, Private,6.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0, Private, Machine-op-inspct
40.0, Private,9.0, Never-married, Other-service, Not-in-family, White, Male,40.0, United-States,0, Private, Other-service
50.0, Private,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,40.0, United-States,1, Private, Protective-serv
36.0, Private,11.0, Never-married, Tech-support, Not-in-family, White, Female,3.0, United-States,0, Private, Tech-support
30.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,73.0, United-States,1, Private, Transport-moving
36.0, Local-gov,13.0, Never-married, Protective-serv, Not-in-family, Black, Male,40.0, United-States,0, Local-gov, Protective-serv
40.0, State-gov,13.0, Divorced, Prof-specialty, Not-in-family, White, Male,40.0, United-States,0, State-gov, Prof-specialty
32.0, Private,5.0, Separated, Other-service, Unmarried, White, Female,23.0, Mexico,0, Private, Other-service
46.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,40.0, United-States,0, Private, Prof-specialty
34.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,45.0, United-States,0, Private, Craft-repair
50.0, Private,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,1, Private, Prof-specialty
26.0, Private,9.0, Married-civ-spouse, Other-service, Husband, White, Male,50.0, United-States,0, Private, Other-service
21.0, Private,10.0, Never-married, Craft-repair, Own-child, White, Male,50.0, United-States,0, Private, Craft-repair
23.0, Private,10.0, Never-married, Craft-repair, Own-child, White, Male,15.0, United-States,0, Private, Craft-repair
18.0, Private,10.0, Never-married, Other-service, Own-child, White, Male,20.0, United-States,0, Private, Other-service
44.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,65.0, United-States,1, Private, Craft-repair
35.0, Private,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0, Private, Machine-op-inspct
53.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1, Private, Craft-repair
23.0, Private,9.0, Never-married, Handlers-cleaners, Own-child, Black, Male,40.0, United-States,0, Private, Handlers-cleaners
54.0, Private,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,45.0, United-States,0, Private, Adm-clerical
33.0, Private,10.0, Divorced, Handlers-cleaners, Own-child, White, Male,40.0, United-States,0, Private, Handlers-cleaners
32.0, Private,9.0, Never-married, Craft-repair, Own-child, Black, Male,40.0, United-States,0, Private, Craft-repair
23.0, Private,9.0, Never-married, Craft-repair, Own-child, White, Male,40.0, United-States,0, Private, Craft-repair
23.0, Private,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0, Private, Machine-op-inspct
54.0, Local-gov,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,50.0, United-States,0, Local-gov, Prof-specialty
33.0, Private,9.0, Divorced, Other-service, Unmarried, White, Female,40.0, United-States,0, Private, Other-service
26.0, Private,13.0, Never-married, Other-service, Not-in-family, Black, Female,35.0, United-States,0, Private, Other-service
38.0, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1, Self-emp-not-inc, Craft-repair
27.0, Private,9.0, Never-married, Craft-repair, Not-in-family, White, Male,40.0, United-States,0, Private, Craft-repair
36.0, Private,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,40.0, United-States,1, Private, Exec-managerial
32.0, Private,14.0, Never-married, Exec-managerial, Not-in-family, White, Female,60.0, United-States,1, Private, Exec-managerial
48.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,45.0, Canada,1, Private, Prof-specialty
41.0, Private,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,38.0, United-States,1, Private, Prof-specialty
63.0, Private,9.0, Widowed, Prof-specialty, Not-in-family, White, Female,25.0, United-States,0, Private, Prof-specialty
28.0, Private,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,40.0, United-States,0, Private, Handlers-cleaners
